id_venta,id_cliente,fecha,nombre_cliente,email,medio_pago
16449,207,2024-09-06 16:18:00,Tomàs Julia Romero,tomàsromero@hotmail.com,efectivo
16450,36,2024-09-06 17:09:00,Josefina Camila Fernandez Molina,josefina_molina@yahoo.com,transferencia
16451,394,2024-09-06 17:23:00,Tiziano Benjamin Thiago Benjamin Rojas,trojas@yahoo.com,efectivo
16452,152,2024-09-06 17:36:00,Jazmin Gonzalez,jgonzalez@hotmail.com,tarjeta
16453,552,2024-09-06 17:53:00,Candelaria Lopez Lopez,candelaria_lopez@hotmail.com,qr
16454,93,2024-09-06 18:11:00,Enzo Tomàs Peralta,enzo_peralta@outlook.com,qr
16455,542,2024-09-06 18:14:00,Dr(a). Delfina Diaz,dr(a)._diaz@outlook.com,transferencia
16456,220,2024-09-06 18:21:00,Sr(a). Juan Gabriel Guzman,sr(a).guzman@gmail.com,qr
16457,304,2024-09-06 18:23:00,Valentina  Bautista Benjamin Perez,valentina_perez@gmail.com,efectivo
16458,432,2024-09-06 18:41:00,Dr(a). Angel Gabriel Rodriguez,dr(a)._rodriguez@outlook.com,efectivo
16459,321,2024-09-06 18:45:00,Alejo Silva,alejosilva@hotmail.com,efectivo
16460,542,2024-09-06 18:49:00,Dr(a). Delfina Diaz,dr(a)._diaz@outlook.com,qr
16461,510,2024-09-06 18:52:00,Benicio Martina Ruiz,benicio.ruiz52@hotmail.com,tarjeta
16462,75,2024-09-06 18:56:00,Emma Muñoz Peralta,emma_peralta@hotmail.com,transferencia
16463,344,2024-09-06 19:02:00,Sr(a). Julieta Gonzalez,sr(a)..gonzalez@outlook.com,efectivo
16464,209,2024-09-06 19:03:00,Juan Cruz Thiago Nahuel Paez,juanpaez@yahoo.com,tarjeta
16465,369,2024-09-06 19:15:00,Juan Ignacio Mansilla Alvarez,juanalvarez@outlook.com,efectivo
16466,15,2024-09-06 19:19:00,Bianca Elena Guzman Vega,bianca.vega21@yahoo.com,tarjeta
16467,552,2024-09-06 19:22:00,Candelaria Lopez Lopez,candelaria_lopez@hotmail.com,efectivo
16468,476,2024-09-06 19:31:00,Sol Joaquin Roldan,sroldan@hotmail.com,tarjeta
16469,298,2024-09-06 19:54:00,Maia Castro Franco,maia.franco@yahoo.com,efectivo
16470,317,2024-09-06 19:59:00,Alma Valentina Garcia Moreno,almamoreno@yahoo.com,efectivo
16471,320,2024-09-06 20:01:00,Helena Juarez,helena_juarez@yahoo.com,tarjeta
16472,321,2024-09-06 20:19:00,Alejo Silva,alejosilva@hotmail.com,transferencia
16473,197,2024-09-06 20:38:00,Dylan Benjamin Valentino Molina Herrera,dherrera@outlook.com,tarjeta
16474,36,2024-09-06 20:49:00,Josefina Camila Fernandez Molina,josefina_molina@yahoo.com,qr
16475,75,2024-09-06 20:58:00,Emma Muñoz Peralta,emma_peralta@hotmail.com,tarjeta
16476,100,2024-09-06 21:08:00,Sofia Villalba Martinez,sofiamartinez@yahoo.com,efectivo
16477,432,2024-09-07 04:00:00,Dr(a). Angel Gabriel Rodriguez,dr(a)._rodriguez@outlook.com,tarjeta
16478,328,2024-09-07 09:13:00,Dr(a). Juan Cruz Martinez,dr(a)._martinez@hotmail.com,tarjeta
16479,185,2024-09-07 09:27:00,Sr(a). Maria Luz Mendoza,sr(a)..mendoza71@gmail.com,tarjeta
16480,98,2024-09-07 10:03:00,Dr(a). Juan Cruz Lopez,dr(a)..lopez@gmail.com,efectivo
16481,394,2024-09-07 10:08:00,Tiziano Benjamin Thiago Benjamin Rojas,trojas@yahoo.com,tarjeta
16482,79,2024-09-07 10:28:00,Dr(a). Ana Paula Farias,dr(a)..farias@yahoo.com,efectivo
16483,331,2024-09-07 10:58:00,Francisco Catalina Campos,fcampos@yahoo.com,transferencia
16484,125,2024-09-07 11:19:00,Benjamin Vicente Valdez,benjamin.valdez@hotmail.com,tarjeta
16485,220,2024-09-07 11:47:00,Sr(a). Juan Gabriel Guzman,sr(a).guzman@gmail.com,tarjeta
16486,111,2024-09-07 12:12:00,Francisco Sanchez,fsanchez@yahoo.com,efectivo
16487,209,2024-09-07 12:23:00,Juan Cruz Thiago Nahuel Paez,juanpaez@yahoo.com,efectivo
16488,3,2024-09-07 12:29:00,Mora Ponce,mora.ponce@hotmail.com,qr
16489,220,2024-09-07 12:38:00,Sr(a). Juan Gabriel Guzman,sr(a).guzman@gmail.com,qr
16490,215,2024-09-07 12:44:00,Benjamin Pedro Romero,benjamin.romero85@outlook.com,transferencia
16491,197,2024-09-07 12:52:00,Dylan Benjamin Valentino Molina Herrera,dherrera@outlook.com,efectivo
16492,542,2024-09-07 13:10:00,Dr(a). Delfina Diaz,dr(a)._diaz@outlook.com,transferencia
16493,75,2024-09-07 13:24:00,Emma Muñoz Peralta,emma_peralta@hotmail.com,qr
16494,521,2024-09-07 13:58:00,Benicio Rodriguez,benicio.rodriguez@gmail.com,transferencia
16495,61,2024-09-07 15:44:00,Milena Luca Gimenez,milena.gimenez@yahoo.com,qr
16496,153,2024-09-07 17:05:00,Lucio Bianca Cardozo Duarte,lduarte@outlook.com,qr
16497,170,2024-09-07 17:05:00,Giuliana Lisandro Flores,giuliana_flores@yahoo.com,transferencia
16498,344,2024-09-07 17:23:00,Sr(a). Julieta Gonzalez,sr(a)..gonzalez@outlook.com,tarjeta
16499,328,2024-09-07 17:28:00,Dr(a). Juan Cruz Martinez,dr(a)._martinez@hotmail.com,tarjeta
16500,214,2024-09-07 17:42:00,Renata Benjamin Martin,renata_martin@outlook.com,efectivo
16501,380,2024-09-07 17:43:00,Genaro Gomez Ponce,genaro_ponce@gmail.com,qr
16502,362,2024-09-07 18:10:00,Valentino Cabrera,valentino.cabrera47@outlook.com,tarjeta
16503,214,2024-09-07 18:11:00,Renata Benjamin Martin,renata_martin@outlook.com,efectivo
16504,153,2024-09-07 18:35:00,Lucio Bianca Cardozo Duarte,lduarte@outlook.com,qr
16505,495,2024-09-07 18:40:00,Santino Alvarez Sanchez,ssanchez@yahoo.com,efectivo
16506,122,2024-09-07 18:40:00,Vicente Sara Cabrera Diaz,vicente.diaz@gmail.com,efectivo
16507,61,2024-09-07 19:15:00,Milena Luca Gimenez,milena.gimenez@yahoo.com,tarjeta
16508,82,2024-09-07 19:33:00,Uma  Dylan Herrera Suarez,uma.suarez@outlook.com,tarjeta
16509,531,2024-09-07 19:40:00,Sofia Constanza Gimenez Mendoza,smendoza@gmail.com,efectivo
16510,109,2024-09-07 19:49:00,Dr(a). Santino Castillo,dr(a)..castillo@hotmail.com,tarjeta
16511,41,2024-09-07 20:09:00,Joaquin Benjamin Rodriguez,jrodriguez@hotmail.com,transferencia
16512,456,2024-09-07 22:00:00,Alma Valentina Gomez Garcia,agarcia@yahoo.com,efectivo
16513,422,2024-09-08 09:19:00,Sr(a). Juan Ignacio Maidana,smaidana@outlook.com,qr
16514,335,2024-09-08 10:34:00,Emma Juan Manuel Maldonado Sanchez,emmasanchez@outlook.com,efectivo
16515,26,2024-09-08 11:34:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,efectivo
16516,320,2024-09-08 12:11:00,Helena Juarez,helena_juarez@yahoo.com,efectivo
16517,152,2024-09-08 12:23:00,Jazmin Gonzalez,jgonzalez@hotmail.com,tarjeta
16518,75,2024-09-08 12:28:00,Emma Muñoz Peralta,emma_peralta@hotmail.com,transferencia
16519,35,2024-09-08 13:02:00,Máximo Sebastian Escobar,maximoescobar@hotmail.com,efectivo
16520,417,2024-09-08 13:30:00,Ludmila Gomez,ludmilagomez@outlook.com,efectivo
16521,409,2024-09-08 13:51:00,Mateo Coronel,mcoronel@yahoo.com,tarjeta
16522,70,2024-09-08 13:57:00,Morena Sosa,morena.sosa@outlook.com,tarjeta
16523,260,2024-09-08 14:45:00,Sr(a). Santino Godoy,sr(a).godoy@gmail.com,tarjeta
16524,179,2024-09-08 15:47:00,Santino Camilo Rodriguez,santino_rodriguez@gmail.com,tarjeta
16525,299,2024-09-08 15:49:00,Martina Lucio Fernandez,mfernandez@yahoo.com,qr
16526,193,2024-09-08 16:07:00,Benjamin Ignacio Flores Perez,benjamin.perez49@outlook.com,tarjeta
16527,302,2024-09-08 16:32:00,Sr(a). Juan Cruz Coronel,sr(a)..coronel57@hotmail.com,efectivo
16528,140,2024-09-08 17:08:00,Ana Paula Santino Herrera Muñoz,ana_munoz@outlook.com,efectivo
16529,152,2024-09-08 17:11:00,Jazmin Gonzalez,jgonzalez@hotmail.com,tarjeta
16530,320,2024-09-08 17:24:00,Helena Juarez,helena_juarez@yahoo.com,efectivo
16531,100,2024-09-08 17:36:00,Sofia Villalba Martinez,sofiamartinez@yahoo.com,tarjeta
16532,9,2024-09-08 17:45:00,Lorenzo Martinez Villalba,lorenzo.villalba@yahoo.com,tarjeta
16533,335,2024-09-08 17:54:00,Emma Juan Manuel Maldonado Sanchez,emmasanchez@outlook.com,efectivo
16534,208,2024-09-08 18:06:00,Sr(a). Alma Mia Campos,scampos@hotmail.com,tarjeta
16535,209,2024-09-08 19:23:00,Juan Cruz Thiago Nahuel Paez,juanpaez@yahoo.com,tarjeta
16536,226,2024-09-08 20:04:00,Pilar Pilar Diaz Fernandez,pilar.fernandez@yahoo.com,efectivo
16537,139,2024-09-08 20:44:00,Ian Ezequiel Castillo,iancastillo@yahoo.com,tarjeta
16538,159,2024-09-08 22:00:00,Juan David León Rodriguez,juanrodriguez@gmail.com,qr
16539,215,2024-09-08 22:08:00,Benjamin Pedro Romero,benjamin.romero85@outlook.com,efectivo
16540,139,2024-09-08 22:31:00,Ian Ezequiel Castillo,iancastillo@yahoo.com,tarjeta
16541,271,2024-09-08 22:33:00,Juan Francisco Valentina Gonzalez Velazquez,juan.velazquez54@outlook.com,efectivo
16542,340,2024-09-09 04:00:00,Francesca Thiago Ferreyra Rodriguez,francesca.rodriguez@outlook.com,tarjeta
16543,303,2024-09-09 08:18:00,León Sanchez Maidana,leon.maidana37@yahoo.com,tarjeta
16544,35,2024-09-09 08:31:00,Máximo Sebastian Escobar,maximoescobar@hotmail.com,tarjeta
16545,380,2024-09-09 09:04:00,Genaro Gomez Ponce,genaro_ponce@gmail.com,efectivo
16546,140,2024-09-09 09:39:00,Ana Paula Santino Herrera Muñoz,ana_munoz@outlook.com,tarjeta
16547,567,2024-09-09 09:49:00,Felipe Valentina Paz,felipe.paz@gmail.com,tarjeta
16548,214,2024-09-09 10:37:00,Renata Benjamin Martin,renata_martin@outlook.com,efectivo
16549,166,2024-09-09 10:50:00,Felipe Juan Martin Gonzalez Olivera,felipe_olivera@yahoo.com,qr
16550,109,2024-09-09 11:11:00,Dr(a). Santino Castillo,dr(a)..castillo@hotmail.com,qr
16551,161,2024-09-09 11:16:00,Elena Vega Peralta,elena_peralta@yahoo.com,tarjeta
16552,26,2024-09-09 11:46:00,Dr(a). Sofía Pereyra,dr(a)._pereyra@gmail.com,tarjeta
16553,325,2024-09-09 12:00:00,Constantino Figueroa,constantino.figueroa29@outlook.com,tarjeta
16554,297,2024-09-09 12:03:00,Lucas Guadalupe Ferreyra Muñoz,lmunoz@yahoo.com,tarjeta
16555,68,2024-09-09 12:03:00,Martina Simon Rivero,martina_rivero@hotmail.com,tarjeta
16556,38,2024-09-09 12:15:00,Candela Flores Fernandez,candelafernandez@hotmail.com,tarjeta
16557,380,2024-09-09 12:24:00,Genaro Gomez Ponce,genaro_ponce@gmail.com,efectivo
16558,341,2024-09-09 12:24:00,Maria Belen Francesca Barrios Romero,maria.romero@outlook.com,tarjeta
16559,508,2024-09-09 12:26:00,Benicio Maldonado,beniciomaldonado@hotmail.com,efectivo
16560,53,2024-09-09 12:31:00,Ignacio Martinez Rodriguez,ignacio.rodriguez@gmail.com,qr
16561,359,2024-09-09 12:33:00,Valentino Valentina Diaz Garcia,valentino_garcia@outlook.com,tarjeta
16562,510,2024-09-09 12:34:00,Benicio Martina Ruiz,benicio.ruiz52@hotmail.com,qr
16563,479,2024-09-09 12:38:00,Joaquín Emma Vazquez,joaquin.vazquez54@hotmail.com,tarjeta
16564,539,2024-09-09 12:43:00,Luana Benicio Paz,luana_paz@yahoo.com,tarjeta
16565,413,2024-09-09 12:57:00,Justina Paez Diaz,jdiaz@yahoo.com,efectivo
16566,538,2024-09-09 12:59:00,Renata Ruiz Perez,renata.perez26@gmail.com,tarjeta
16567,463,2024-09-09 13:12:00,Felipe Sanchez,felipe.sanchez18@outlook.com,tarjeta
16568,385,2024-09-09 13:20:00,Bautista Agostina Perez,bperez@outlook.com,efectivo
16569,491,2024-09-09 13:21:00,Benjamin Castillo Torres,benjamin_torres@outlook.com,tarjeta
16570,63,2024-09-09 13:35:00,Matias Fernandez Pereyra,matias.pereyra@hotmail.com,qr
16571,395,2024-09-09 13:47:00,Gonzalo Maximo Sanchez,gonzalo.sanchez@gmail.com,efectivo
16572,485,2024-09-09 13:50:00,Sofia Sanchez,ssanchez@gmail.com,qr
16573,393,2024-09-09 13:57:00,Candelaria Agostina Mendez,candelaria_mendez@outlook.com,efectivo
16574,385,2024-09-09 13:59:00,Bautista Agostina Perez,bperez@outlook.com,efectivo
16575,279,2024-09-09 14:00:00,Ana Paula Ignacio Ramos Moreno,ana_moreno@gmail.com,qr
16576,31,2024-09-09 14:13:00,Jazmin Thiago Gabriel Castro Romero,jazmin_romero@hotmail.com,tarjeta
16577,325,2024-09-09 14:19:00,Constantino Figueroa,constantino.figueroa29@outlook.com,tarjeta
16578,437,2024-09-09 14:26:00,Guillermina Juana Farias Gomez,guillermina_gomez@outlook.com,qr
16579,397,2024-09-09 14:36:00,Angelina Leiva Romero,aromero@yahoo.com,efectivo
16580,421,2024-09-09 14:49:00,Alma Romero Aguero,alma_aguero@hotmail.com,tarjeta
16581,463,2024-09-09 14:50:00,Felipe Sanchez,felipe.sanchez18@outlook.com,tarjeta
16582,220,2024-09-09 17:11:00,Sr(a). Juan Gabriel Guzman,sr(a).guzman@gmail.com,tarjeta
16583,369,2024-09-09 17:44:00,Juan Ignacio Mansilla Alvarez,juanalvarez@outlook.com,efectivo
16584,389,2024-09-09 17:53:00,Isabella Vega Acosta,isabella_acosta@yahoo.com,tarjeta
16585,167,2024-09-09 18:01:00,Sr(a). Sofía Benitez,sbenitez@hotmail.com,efectivo
16586,385,2024-09-09 18:02:00,Bautista Agostina Perez,bperez@outlook.com,efectivo
16587,230,2024-09-09 18:11:00,Bautista Benjamin Gonzalo Gonzalez Vargas,bautista_vargas@yahoo.com,transferencia
16588,463,2024-09-09 18:33:00,Felipe Sanchez,felipe.sanchez18@outlook.com,efectivo
16589,10,2024-09-09 18:35:00,Juana Milagros Ferreyra,jferreyra@outlook.com,tarjeta
16590,432,2024-09-09 18:37:00,Dr(a). Angel Gabriel Rodriguez,dr(a)._rodriguez@outlook.com,tarjeta
16591,510,2024-09-09 18:38:00,Benicio Martina Ruiz,benicio.ruiz52@hotmail.com,qr
16592,300,2024-09-09 18:44:00,Josefina Justina Aguirre Correa,josefina.correa8@gmail.com,tarjeta
16593,297,2024-09-09 18:45:00,Lucas Guadalupe Ferreyra Muñoz,lmunoz@yahoo.com,tarjeta
16594,185,2024-09-09 18:59:00,Sr(a). Maria Luz Mendoza,sr(a)..mendoza71@gmail.com,efectivo
16595,463,2024-09-09 19:11:00,Felipe Sanchez,felipe.sanchez18@outlook.com,tarjeta
16596,415,2024-09-09 19:21:00,Ludmila Morena Perez Dominguez,ludmila.dominguez41@hotmail.com,transferencia
16597,467,2024-09-09 19:33:00,Victoria Roldan,vroldan@yahoo.com,efectivo
16598,393,2024-09-09 19:33:00,Candelaria Agostina Mendez,candelaria_mendez@outlook.com,efectivo
16599,428,2024-09-09 19:48:00,Martina Tiziano Luna Romero,mromero@hotmail.com,efectivo
16600,125,2024-09-09 19:50:00,Benjamin Vicente Valdez,benjamin.valdez@hotmail.com,tarjeta
16601,501,2024-09-09 19:52:00,Benjamin Sanchez Dominguez,benjamin.dominguez@gmail.com,tarjeta
16602,536,2024-09-09 19:53:00,Isabella Ortiz,isabella.ortiz36@outlook.com,tarjeta
16603,139,2024-09-09 20:08:00,Ian Ezequiel Castillo,iancastillo@yahoo.com,tarjeta
16604,19,2024-09-09 20:11:00,Sr(a). Agustin Ojeda,sr(a)..ojeda51@hotmail.com,qr
16605,14,2024-09-09 20:17:00,Clara Juan Ignacio Muñoz,clara.munoz@hotmail.com,transferencia
16606,130,2024-09-09 20:32:00,Sofia Belen Malena Olivera,solivera@gmail.com,qr
16607,491,2024-09-09 20:34:00,Benjamin Castillo Torres,benjamin_torres@outlook.com,qr
16608,401,2024-09-09 20:41:00,Josefina Martinez,josefina.martinez10@yahoo.com,transferencia
16609,428,2024-09-09 20:41:00,Martina Tiziano Luna Romero,mromero@hotmail.com,tarjeta
16610,547,2024-09-09 20:48:00,Luisana Thiago Nahuel Fernandez,luisana.fernandez53@hotmail.com,efectivo
16611,91,2024-09-09 20:56:00,Martina Jazmin Molina,martina_molina@hotmail.com,tarjeta
16612,72,2024-09-09 22:17:00,Juan Bautista Joaquin Campos Lucero,juan.lucero@gmail.com,efectivo
16613,84,2024-09-10 08:28:00,Francisco Ian Benjamin Ramirez Flores,franciscoflores@outlook.com,qr
16614,164,2024-09-10 10:27:00,Joaquin Catalina Coronel,joaquincoronel@gmail.com,efectivo
16615,446,2024-09-10 11:00:00,Dr(a). Emma Mendoza,dr(a)..mendoza@outlook.com,tarjeta
16616,480,2024-09-10 11:00:00,Sofia Garcia,sgarcia@yahoo.com,qr
16617,98,2024-09-10 11:10:00,Dr(a). Juan Cruz Lopez,dr(a)..lopez@gmail.com,tarjeta
16618,380,2024-09-10 11:14:00,Genaro Gomez Ponce,genaro_ponce@gmail.com,efectivo
16619,73,2024-09-10 12:14:00,Alma Diaz Perez,almaperez@gmail.com,qr
16620,491,2024-09-10 12:27:00,Benjamin Castillo Torres,benjamin_torres@outlook.com,tarjeta
16621,569,2024-09-10 12:33:00,Paula Gomez Ojeda,pojeda@outlook.com,tarjeta
16622,239,2024-09-10 12:53:00,Valentino Josefina Aguirre,valentino.aguirre@gmail.com,efectivo
16623,51,2024-09-10 13:04:00,Felipe Julian Dominguez Nuñez,felipe_nunez@yahoo.com,efectivo
16624,91,2024-09-10 13:17:00,Martina Jazmin Molina,martina_molina@hotmail.com,efectivo
16625,533,2024-09-10 13:20:00,Dr(a). Juana Fernandez,dfernandez@hotmail.com,tarjeta
16626,423,2024-09-10 13:40:00,Florencia Ciro Blanco,fblanco@yahoo.com,tarjeta
16627,10,2024-09-10 13:46:00,Juana Milagros Ferreyra,jferreyra@outlook.com,tarjeta
16628,196,2024-09-10 14:02:00,Tiziano Diaz,tiziano.diaz49@hotmail.com,tarjeta
16629,393,2024-09-10 14:30:00,Candelaria Agostina Mendez,candelaria_mendez@outlook.com,qr
16630,463,2024-09-10 14:54:00,Felipe Sanchez,felipe.sanchez18@outlook.com,efectivo
16631,555,2024-09-10 16:41:00,Lorenzo Gomez,lgomez@hotmail.com,efectivo
16632,303,2024-09-10 17:17:00,León Sanchez Maidana,leon.maidana37@yahoo.com,qr
16633,102,2024-09-10 17:24:00,Bautista Gomez,bgomez@yahoo.com,transferencia
16634,567,2024-09-10 17:39:00,Felipe Valentina Paz,felipe.paz@gmail.com,qr
16635,91,2024-09-10 18:06:00,Martina Jazmin Molina,martina_molina@hotmail.com,efectivo
16636,365,2024-09-10 18:18:00,Emma Gutierrez,egutierrez@outlook.com,tarjeta
16637,145,2024-09-10 18:19:00,Joaquina Rodriguez Gimenez,jgimenez@outlook.com,qr
16638,477,2024-09-10 18:28:00,Carmela Priscila Martinez Roldan,croldan@hotmail.com,tarjeta
16639,271,2024-09-10 18:29:00,Juan Francisco Valentina Gonzalez Velazquez,juan.velazquez54@outlook.com,tarjeta
16640,220,2024-09-10 18:44:00,Sr(a). Juan Gabriel Guzman,sr(a).guzman@gmail.com,qr
16641,73,2024-09-10 18:51:00,Alma Diaz Perez,almaperez@gmail.com,qr
16642,145,2024-09-10 19:27:00,Joaquina Rodriguez Gimenez,jgimenez@outlook.com,qr
16643,2,2024-09-10 19:39:00,Julian Manuel Maldonado Godoy,julian.godoy@gmail.com,transferencia
16644,250,2024-09-10 19:43:00,Maximiliano Alvarez Ruiz,maximiliano.ruiz@yahoo.com,efectivo
16645,465,2024-09-10 20:33:00,Emilia Herrera,emilia.herrera@hotmail.com,qr
16646,539,2024-09-10 20:56:00,Luana Benicio Paz,luana_paz@yahoo.com,tarjeta
16647,70,2024-09-10 20:57:00,Morena Sosa,morena.sosa@outlook.com,tarjeta
16648,410,2024-09-10 22:11:00,Benicio Juan Ignacio Paez Lopez,benicio_lopez@outlook.com,tarjeta
16649,100,2024-09-10 22:15:00,Sofia Villalba Martinez,sofiamartinez@yahoo.com,tarjeta
16650,500,2024-09-10 22:25:00,Bianca Gael Luna,bianca.luna@gmail.com,efectivo
16651,139,2024-09-10 22:59:00,Ian Ezequiel Castillo,iancastillo@yahoo.com,tarjeta
16652,220,2024-09-11 09:06:00,Sr(a). Juan Gabriel Guzman,sr(a).guzman@gmail.com,tarjeta
16653,369,2024-09-11 09:13:00,Juan Ignacio Mansilla Alvarez,juanalvarez@outlook.com,efectivo
16654,567,2024-09-11 09:45:00,Felipe Valentina Paz,felipe.paz@gmail.com,tarjeta
16655,437,2024-09-11 09:49:00,Guillermina Juana Farias Gomez,guillermina_gomez@outlook.com,efectivo
16656,185,2024-09-11 10:01:00,Sr(a). Maria Luz Mendoza,sr(a)..mendoza71@gmail.com,efectivo
16657,274,2024-09-11 10:07:00,Morena Felipe Mendez,morena.mendez85@yahoo.com,efectivo
16658,437,2024-09-11 11:04:00,Guillermina Juana Farias Gomez,guillermina_gomez@outlook.com,efectivo
16659,348,2024-09-11 11:06:00,Santino Benjamin Ludmila Gutierrez,santino_gutierrez@gmail.com,tarjeta
16660,38,2024-09-11 12:02:00,Candela Flores Fernandez,candelafernandez@hotmail.com,tarjeta
16661,355,2024-09-11 12:23:00,Sofía Maidana Sanchez,sofia_sanchez@yahoo.com,qr
16662,389,2024-09-11 12:33:00,Isabella Vega Acosta,isabella_acosta@yahoo.com,tarjeta
16663,501,2024-09-11 12:36:00,Benjamin Sanchez Dominguez,benjamin.dominguez@gmail.com,tarjeta
16664,318,2024-09-11 12:48:00,Sr(a). Ignacio Romero,sr(a)..romero96@hotmail.com,efectivo
16665,393,2024-09-11 13:17:00,Candelaria Agostina Mendez,candelaria_mendez@outlook.com,efectivo
16666,434,2024-09-11 13:26:00,Uma  Mia Valentina Torres,umatorres@yahoo.com,transferencia
16667,365,2024-09-11 13:33:00,Emma Gutierrez,egutierrez@outlook.com,tarjeta
16668,271,2024-09-11 13:50:00,Juan Francisco Valentina Gonzalez Velazquez,juan.velazquez54@outlook.com,efectivo
16669,201,2024-09-11 14:14:00,Bautista Lautaro Benjamin Alvarez,balvarez@yahoo.com,efectivo
16670,552,2024-09-11 14:21:00,Candelaria Lopez Lopez,candelaria_lopez@hotmail.com,efectivo
16671,317,2024-09-11 14:27:00,Alma Valentina Garcia Moreno,almamoreno@yahoo.com,efectivo
16672,297,2024-09-11 14:29:00,Lucas Guadalupe Ferreyra Muñoz,lmunoz@yahoo.com,tarjeta
16673,317,2024-09-11 14:30:00,Alma Valentina Garcia Moreno,almamoreno@yahoo.com,efectivo
16674,175,2024-09-11 14:34:00,Victoria Benjamin Flores,victoriaflores@yahoo.com,tarjeta
16675,548,2024-09-11 14:36:00,Juan Cruz Cabrera,juancabrera@yahoo.com,efectivo
16676,491,2024-09-11 14:51:00,Benjamin Castillo Torres,benjamin_torres@outlook.com,tarjeta
16677,303,2024-09-11 15:11:00,León Sanchez Maidana,leon.maidana37@yahoo.com,transferencia
16678,142,2024-09-11 15:12:00,Dr(a). Juana Sosa,dr(a).sosa@yahoo.com,efectivo
16679,94,2024-09-11 15:37:00,Pedro Emanuel Martinez,pmartinez@outlook.com,tarjeta
16680,552,2024-09-11 16:46:00,Candelaria Lopez Lopez,candelaria_lopez@hotmail.com,tarjeta
16681,429,2024-09-11 18:48:00,Uma Santiago Gomez Rodriguez,umarodriguez@hotmail.com,tarjeta
16682,161,2024-09-11 19:27:00,Elena Vega Peralta,elena_peralta@yahoo.com,tarjeta
16683,67,2024-09-11 19:29:00,Dr(a). Julieta Diaz,ddiaz@hotmail.com,tarjeta
16684,434,2024-09-11 19:38:00,Uma  Mia Valentina Torres,umatorres@yahoo.com,efectivo
16685,167,2024-09-11 19:38:00,Sr(a). Sofía Benitez,sbenitez@hotmail.com,efectivo
16686,362,2024-09-11 19:41:00,Valentino Cabrera,valentino.cabrera47@outlook.com,efectivo
16687,443,2024-09-11 19:42:00,Dr(a). Bautista Soria,dr(a)..soria@hotmail.com,tarjeta
16688,341,2024-09-11 19:59:00,Maria Belen Francesca Barrios Romero,maria.romero@outlook.com,qr
16689,415,2024-09-11 19:59:00,Ludmila Morena Perez Dominguez,ludmila.dominguez41@hotmail.com,qr
16690,385,2024-09-11 20:01:00,Bautista Agostina Perez,bperez@outlook.com,tarjeta
16691,61,2024-09-11 20:11:00,Milena Luca Gimenez,milena.gimenez@yahoo.com,transferencia
16692,76,2024-09-12 08:17:00,Valentina Camila Cardozo Medina,vmedina@yahoo.com,tarjeta
16693,185,2024-09-12 09:07:00,Sr(a). Maria Luz Mendoza,sr(a)..mendoza71@gmail.com,qr
16694,201,2024-09-12 09:09:00,Bautista Lautaro Benjamin Alvarez,balvarez@yahoo.com,tarjeta
16695,3,2024-09-12 09:23:00,Mora Ponce,mora.ponce@hotmail.com,tarjeta
16696,92,2024-09-12 09:32:00,Lautaro Nahuel Ignacio Gonzalez,lautarogonzalez@outlook.com,tarjeta
16697,207,2024-09-12 09:59:00,Tomàs Julia Romero,tomàsromero@hotmail.com,tarjeta
16698,563,2024-09-12 10:21:00,Thiago Lopez Ferreyra,thiago_ferreyra@yahoo.com,qr
16699,86,2024-09-12 10:53:00,Sofia Delfina Carrizo Acosta,sofia.acosta@yahoo.com,transferencia
16700,507,2024-09-12 11:15:00,Joaquin Thiago Gabriel Gimenez Bustos,joaquin.bustos90@hotmail.com,tarjeta
